candidate_id,video_id,video_title,source_id,source_type,source_ref_id,source_title,source_url,mention_types,matched_texts,content_preview,confidence,notes
video-source-0306,youtube_fojc5uhptkc,フルファイト！わくvsバイソンデビル ターゲットNo.99 ライト級ワンマッチ,youtube_description:youtube_fojc5uhptkc,youtube_description,youtube_fojc5uhptkc,フルファイト！わくvsバイソンデビル ターゲットNo.99 ライト級ワンマッチ,https://www.youtube.com/watch?v=FOJc5uHPtKc,event:1,ターゲットNo.99,ターゲットNo.99 ☆ライト級ワンマッチ 🟥わく 27歳177cm日本MMAチーム 【9勝2敗】 🆚 🟦バイソンデビル 27歳 177cm デビル軍 【1勝1敗】 #格闘技 #MMA #架空 #クロコップ #アラカク #あらかく,high,YouTube description source document is available for this video.
video-source-0307,youtube_hkiilcnumae,フルファイト！わくvsアミュー・エンド・ビラー ターゲットNo.97 ライト級ワンマッチ,youtube_description:youtube_hkiilcnumae,youtube_description,youtube_hkiilcnumae,フルファイト！わくvsアミュー・エンド・ビラー ターゲットNo.97 ライト級ワンマッチ,https://www.youtube.com/watch?v=HKiILcNUmAE,event:1,ターゲットNo.97,ターゲットNo.97 ☆ライト級ワンマッチ 🟥わく 26歳 177cm 日本MMAチーム 【8勝1敗】 🆚 🟦アミュー・エンド・ビラー 44歳 175cm バトン柔術 【5勝14敗】 ・元ネオマーキーズライト級王者 ・ターゲットフレッシュトーナメント優勝 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0308,youtube_trhpbjg3e9i,フルファイト！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,youtube_description:youtube_trhpbjg3e9i,youtube_description,youtube_trhpbjg3e9i,フルファイト！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,https://www.youtube.com/watch?v=tRhpbJG3E9I,event:1 | result:1 | youtube_url:1,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | ターゲットNo.100 | ☆ターゲットライト級タイトルマッチ,【告知】 2025年07月26日(土) アラカク説明なし試合だけのライブNo.3 ご予約🎫⬇️ tiget.net/events/408059 ☆アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ターゲットNo.100 ☆ターゲットライト級タイトル...,high,YouTube description source document is available for this video.
video-source-0309,youtube_xchkwjueaku,フルファイト！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,youtube_description:youtube_xchkwjueaku,youtube_description,youtube_xchkwjueaku,フルファイト！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,https://www.youtube.com/watch?v=XChkWjuEakU,event:1 | result:1,ターゲットNo.93 | ☆ライト級タイトルマッチ,ターゲットNo.93 ☆ライト級タイトルマッチ 🟥👑わく26歳 177cm 日本MMAチーム【7勝1敗】 🆚🟦きたむら29歳170cm vkデリンジャー【16勝4敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0310,youtube_mns910ezhl0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,youtube_description:youtube_mns910ezhl0,youtube_description,youtube_mns910ezhl0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,https://www.youtube.com/watch?v=mns910eZHL0,event:1,🔥ターゲットNo.92🔥,🔥ターゲットNo.92🔥 ☆ライト級ワンマッチ 🟥スペイラ 48歳 173cm RFチームスペイラ 【1勝2敗】 🆚 🟦ろっこう 24歳 168cm はっとり道場 【メジャーデビュー戦】 #アラカク #ARAKAKU #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0311,youtube_qx9qzizzru8,フルファイト！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,youtube_description:youtube_qx9qzizzru8,youtube_description,youtube_qx9qzizzru8,フルファイト！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,https://www.youtube.com/watch?v=qx9QZiZzRu8,event:1,マウンテン・ヒーローズNo.35,マウンテン・ヒーローズNo.35 ☆ミドル級ワンマッチ 🟥らんちゃーすがや 29歳 185cm コミックファイト倶楽部 【5勝1敗】 🆚 🟦あかそ 31歳 182cm せみおかトレーニング 【メジャーデビュー戦】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0312,youtube_cx_ge_lrruq,フルファイト！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,youtube_description:youtube_cx_ge_lrruq,youtube_description,youtube_cx_ge_lrruq,フルファイト！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,https://www.youtube.com/watch?v=cX-GE_lRrUQ,event:1,エンペラーNo.115,エンペラーNo.115 ☆ライト級ワンマッチ 🟥ゆめろう 29歳 173cm ゴッサブジャパン 【5勝4敗】 🆚 🟦クレイエル・アビソカ 27歳 174cm テスジム 【1勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0313,youtube_jvdwhu96dwe,フルファイト！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,youtube_description:youtube_jvdwhu96dwe,youtube_description,youtube_jvdwhu96dwe,フルファイト！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,https://www.youtube.com/watch?v=jVDwHu96dwE,event:1,エンペラーNo.114,エンペラーNo.114 ☆ライト級ワンマッチ 🟥ゆめろう 29歳 173cm ゴッサブジャパン 【5勝3敗】 🆚 🟦さくらい 36歳 180cm VKデリンジャー 【8勝8敗】 #アラカク #あらかく￼ #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0314,youtube_asrr1witayq,フルファイト！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,youtube_description:youtube_asrr1witayq,youtube_description,youtube_asrr1witayq,フルファイト！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,https://www.youtube.com/watch?v=Asrr1wItAyQ,event:1,ターゲットNo.95,ターゲットNo.95 ☆ライト級ワンマッチ 🟥 つくりはら 24歳 174cm バトン柔術 【2勝0敗】 🆚 🟦きょうない 25歳 167cm せみおかトレーニング 【1勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #shorts #mma,high,YouTube description source document is available for this video.
video-source-0315,youtube_prnriq9ymo8,フルファイト！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,youtube_description:youtube_prnriq9ymo8,youtube_description,youtube_prnriq9ymo8,フルファイト！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,https://www.youtube.com/watch?v=Prnriq9YMo8,event:1,ターゲットNo.94,ターゲットNo.94 ☆ライト級ワンマッチ 🟥つおし 33歳170cmチームドタバタ 【1勝0敗】 🆚 🟦つくりはら 24歳 174cm バトン柔術 【1勝0敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0316,youtube_a0e5s_8l7bk,フルファイト！だいなvsエメラルド・バンキー ターゲットNo.97 ライト級ワンマッチ,youtube_description:youtube_a0e5s_8l7bk,youtube_description,youtube_a0e5s_8l7bk,フルファイト！だいなvsエメラルド・バンキー ターゲットNo.97 ライト級ワンマッチ,https://www.youtube.com/watch?v=A0E5s_8l7Bk,event:1,ターゲットNo.97,ターゲットNo.97 ☆ライト級ワンマッチ 🟥だいな24歳 177cm ターゲットPJ【4勝2敗】 🆚 🟦エメラルド・バンキー 29歳 170cm キラーファイトジム 【1勝2敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0317,youtube_guswydfnwly,フルファイト！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,youtube_description:youtube_guswydfnwly,youtube_description,youtube_guswydfnwly,フルファイト！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,https://www.youtube.com/watch?v=guSWYDfnwlY,note_url:1 | youtube_url:2,https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,☆ライト級ワンマッチ だいな 21歳 177cm ターゲットPJしんたくチーム 【1勝0敗】 🆚 イベルト・キューミ 28歳 180cm チームカーリン 【1勝2敗】 【荒木の架空の格闘技=アラカク】 アラカクが始まります。 アラカクとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter https://mobile.twitter.com/ARAKAKU...,high,YouTube description source document is available for this video.
video-source-0318,youtube_rpyhrtbmqqg,フルファイト！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,youtube_description:youtube_rpyhrtbmqqg,youtube_description,youtube_rpyhrtbmqqg,フルファイト！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,https://www.youtube.com/watch?v=RpyHRtbmqqg,event:1,ターゲットNo.96,ターゲットNo.96 ☆ライト級ワンマッチ 🟥だいな 23歳 177cm ターゲットPJ 【2勝2敗】 🆚 🟦つおし 33歳170cmチームドタバタ 【1勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #MMA,high,YouTube description source document is available for this video.
video-source-0319,youtube_rbzqpxsucyo,フルファイト！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,youtube_description:youtube_rbzqpxsucyo,youtube_description,youtube_rbzqpxsucyo,フルファイト！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,https://www.youtube.com/watch?v=rbzqPxSucYo,event:1 | note_url:1 | youtube_url:2,ターゲットNo.88第一試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,ターゲットNo.88第一試合 ☆ライト級ワンマッチ かぶと 32歳 163cm ターゲットプロジェクトチーム 【11勝10敗】 🆚 だいな 20歳 177cm ターゲットプロジェクト（しんたくチーム） 【初参戦】 【荒木の架空の格闘技=ARAKAKU】 ARAKAKUが始まります。 ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter ht...,high,YouTube description source document is available for this video.
video-source-0320,youtube_cbwe6lcqxea,フルファイト！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,youtube_description:youtube_cbwe6lcqxea,youtube_description,youtube_cbwe6lcqxea,フルファイト！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,https://www.youtube.com/watch?v=CBWe6LCQXEA,event:1,マウンテン・ヒーローズNo.32,マウンテン・ヒーローズNo.32 ☆ライト級ワンマッチ 🟥さんごく 30歳 168cm チームジャパン 【6勝2敗】 🆚 🟦レオナルド・フォードバック 24歳 180cm ツインズ 【メジャーデビュー戦】 B1ライト級王者、バトルモードライト級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ #MMA,high,YouTube description source document is available for this video.
video-source-0321,youtube_i3q_xcgnqu0,フルファイト！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,youtube_description:youtube_i3q_xcgnqu0,youtube_description,youtube_i3q_xcgnqu0,フルファイト！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,https://www.youtube.com/watch?v=i3q_xcgNqu0,event:1 | youtube_url:1,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o | マウンテン・ヒーローズNo.36,試合配信⬇️ https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o マウンテン・ヒーローズNo.36 ☆ライト級ワンマッチ 🟥さんごく 31歳 168cm チームジャパン 【7勝3敗】 🆚 🟦キマイラ 26歳 170cm チームボイス 【6勝6敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0322,youtube_3y5_aacio9u,フルファイト！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,youtube_description:youtube_3y5_aacio9u,youtube_description,youtube_3y5_aacio9u,フルファイト！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,https://www.youtube.com/watch?v=3y5_aACiO9U,event:1,マウンテン・ヒーローズNo.29,マウンテン・ヒーローズNo.29 ☆ライト級ワンマッチ 🟥くわしお 30歳 172cm カイザーアスリート 【9勝5敗】 🆚 🟦さんごく 30歳 168cm チームジャパン 【5勝1敗】 #アラカク #ARAKAKU #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0323,youtube_1xiijizqf6k,フルファイト！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,youtube_description:youtube_1xiijizqf6k,youtube_description,youtube_1xiijizqf6k,フルファイト！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,https://www.youtube.com/watch?v=1XiijiZqf6k,event:1,エンペラーNo.115,エンペラーNo.115 ☆ライト級ワンマッチ 🟥 さくらい 36歳 180cm VKデリンジャー 【9勝8敗】 🆚 🟦ステシエン・チェット 23歳 175cm カイザーアスリート 【2勝0敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0324,youtube_gfmu865mz7a,フルファイト！さかえだvsダイス・ヴォルケード エンペラーNo.116 ミドル級ワンマッチ,youtube_description:youtube_gfmu865mz7a,youtube_description,youtube_gfmu865mz7a,フルファイト！さかえだvsダイス・ヴォルケード エンペラーNo.116 ミドル級ワンマッチ,https://www.youtube.com/watch?v=gFmU865MZ7A,event:1,エンペラーNo.116,エンペラーNo.116 ☆ミドル級ワンマッチ 🟥さかえだ 33歳 180cm 日本MMAチーム 【19勝8敗】 🆚 🟦ダイス・ヴォルケード 33歳 190cm ＫＢMトップチーム 【5勝2敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #MMA,high,YouTube description source document is available for this video.
video-source-0325,youtube_puek0yf2jrm,フルファイト！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,youtube_description:youtube_puek0yf2jrm,youtube_description,youtube_puek0yf2jrm,フルファイト！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,https://www.youtube.com/watch?v=PuEk0YF2JRM,matchup:1,🟣エンペラーNo.118 対戦カード,🟣エンペラーNo.118 対戦カード ☆ミドル級ワンマッチ 🟥さかえだ35歳 180cm 日本MMAチーム【20勝9敗】 🆚 🟦ガネルソン・シャル・ワー 27歳 186cm ソニックスポーツ【メジャーデビュー戦】 バイオショットミドル級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0326,youtube_qfluks4xe_a,フルファイト！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,youtube_description:youtube_qfluks4xe_a,youtube_description,youtube_qfluks4xe_a,フルファイト！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,https://www.youtube.com/watch?v=qflUks4xE_A,event:1,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31 ☆ライト級ワンマッチ 🟥 くわしお 30歳 172cm カイザーアスリート 【9勝6敗】 🆚 🟦ビクトル・ナッカー 27歳 170cm チーム・ボークン 【1勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0327,youtube_vtcukxw1mhq,フルファイト！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,youtube_description:youtube_vtcukxw1mhq,youtube_description,youtube_vtcukxw1mhq,フルファイト！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,https://www.youtube.com/watch?v=vtcukxW1mHQ,event:1,マウンテン・ヒーローズNo.32,マウンテン・ヒーローズNo.32 ☆ライト級ワンマッチ 🟥 くわしお 30歳 172cm カイザーアスリート 【10勝6敗】 🆚 🟦バン・ベルソーザ ③28歳 175cm チームアキラ 【0勝1敗】 現ケンカファイトライト級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ #MMA,high,YouTube description source document is available for this video.
video-source-0328,youtube_b4zgeurnq5m,フルファイト！きんときvsサム・ラッシュ ターゲットNo.94 ミドル級ワンマッチ,youtube_description:youtube_b4zgeurnq5m,youtube_description,youtube_b4zgeurnq5m,フルファイト！きんときvsサム・ラッシュ ターゲットNo.94 ミドル級ワンマッチ,https://www.youtube.com/watch?v=B4zGEurnQ5M,event:1,ターゲットNo.94,ターゲットNo.94 ☆ミドル級ワンマッチ 🟥きんとき 34歳 190cm ターゲットプロジェクト 【8勝9敗】 🆚 🟦サム・ラッシュ 23歳 184cm ターゲットプロジェクト 【メジャーデビュー戦】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0329,youtube_axwmuo68z5s,フルファイト！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,youtube_description:youtube_axwmuo68z5s,youtube_description,youtube_axwmuo68z5s,フルファイト！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,https://www.youtube.com/watch?v=aXwmUo68z5s,event:1,ターゲットNo.90,ターゲットNo.90 ☆ターゲットミドル級ワンマッチ おとさわ 31歳 183cm ゴッサブジャパン 【18勝13敗】 🆚 きんとき 32歳 190cm ターゲットプロジェクトチーム 【8勝8敗】,high,YouTube description source document is available for this video.
video-source-0330,youtube_zlcjdyc17x4,フルファイト！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,youtube_description:youtube_zlcjdyc17x4,youtube_description,youtube_zlcjdyc17x4,フルファイト！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,https://www.youtube.com/watch?v=zlcjDyC17X4,event:1,ターゲットNo.99,ターゲットNo.99 ☆ライト級ワンマッチ 🟥きょうない26歳 167cm せみおかトレーニング【2勝3敗】 🆚 🟦レーサー・ガルシア 20歳 178cm チームセイバー 【1勝1敗】 #格闘技 #MMA #架空 #クロコップ #アラカク #あらかく,high,YouTube description source document is available for this video.
video-source-0331,youtube_uac5dnojzno,フルファイト！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,youtube_description:youtube_uac5dnojzno,youtube_description,youtube_uac5dnojzno,フルファイト！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,https://www.youtube.com/watch?v=UAC5dnoJZNo,event:1,ターゲットNo.94,ターゲットNo.94 ☆ライト級ワンマッチ 🟥きょうない 25歳 167cm せみおかトレーニング 【0勝1敗】 🆚 🟦ろっこう 25歳 168cm はっとり道場 【0勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0332,youtube_zeunufd2xjc,フルファイト！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,youtube_description:youtube_zeunufd2xjc,youtube_description,youtube_zeunufd2xjc,フルファイト！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,https://www.youtube.com/watch?v=ZEUnUFd2xjc,event:1,ターゲットNo.93,ターゲットNo.93 ☆ライト級ワンマッチ 🟥きょうない 25歳 167cm せみおかトレーニング 【メジャーデビュー戦】 現ネオマーキーズライト級王者 🆚 🟦つおし 33歳170cmチームドタバタ 【メジャーデビュー戦】 バトルモードライト級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0333,youtube_dcfiqm3hguy,フルファイト！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,youtube_description:youtube_dcfiqm3hguy,youtube_description,youtube_dcfiqm3hguy,フルファイト！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,https://www.youtube.com/watch?v=dcfiQm3HGuY,event:1,ターゲットNo.97,ターゲットNo.97 ☆ライト級ワンマッチ 🟥きょうない25歳 167cm せみおかトレーニング【1勝2敗】 🆚 🟦かつらぎ 26歳 180cm ターゲットプロジェクト 【0勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0334,youtube_d5p6vt8yd6e,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,youtube_description:youtube_d5p6vt8yd6e,youtube_description,youtube_d5p6vt8yd6e,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,https://www.youtube.com/watch?v=d5P6vT8yD6E,event:2,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 | 🔥ターゲットNo.91🔥,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 第３試合 🔥ターゲットNo.91🔥 ☆ライト級ワンマッチ 🟥きたむら 28歳170cm ＶＫデリンジャー 【15勝4敗】 🆚 🟦ワインセル 30歳 165cm ワインセルジム 【7勝6敗】 #アラカク #ARAKAKU #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0335,youtube_mnuuhlkn1lm,フルファイト！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,youtube_description:youtube_mnuuhlkn1lm,youtube_description,youtube_mnuuhlkn1lm,フルファイト！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,https://www.youtube.com/watch?v=mnuuHLKN1LM,event:1 | note_url:1 | result:1 | youtube_url:2,ターゲットNo.87 | ☆ライト級タイトルマッチ | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,ターゲットNo.87 ☆ライト級タイトルマッチ 👑フラーム・グラン 33歳 175cm チームドータ 【14勝8敗】 🆚 きたむら 26歳 170cm はっとり道場 【15勝2敗】 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter https://mobile.twitter.com/ARAKAKU1 ケイダッシュステージ所属の芸人でもあります。 【クロコップ】 にんじゃりばんばん⬇️ https://youtu.be...,high,YouTube description source document is available for this video.
video-source-0336,youtube_lezep1guura,フルファイト！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,youtube_description:youtube_lezep1guura,youtube_description,youtube_lezep1guura,フルファイト！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,https://www.youtube.com/watch?v=lEzEp1GuUrA,event:1 | youtube_url:1,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | ターゲットNo.100,【告知】 2025年07月26日(土) アラカク説明なし試合だけのライブNo.3 ご予約🎫⬇️ tiget.net/events/408059 ☆アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ターゲットNo.100 ☆ライト級ワンマッチ 🟥 き...,high,YouTube description source document is available for this video.
video-source-0337,youtube_k74fho1c9oa,フルファイト！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,youtube_description:youtube_k74fho1c9oa,youtube_description,youtube_k74fho1c9oa,フルファイト！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,https://www.youtube.com/watch?v=K74fHO1C9oA,event:1,ターゲットNo.94,ターゲットNo.94 ☆ライト級ワンマッチ 🟥 きたむら 29歳170cm vkデリンジャー 【16勝5敗】 🆚 🟦 だいな 23歳 177cm ターゲットPJ 【2勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0338,youtube_xv2i76qlrti,フルファイト！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,youtube_description:youtube_xv2i76qlrti,youtube_description,youtube_xv2i76qlrti,フルファイト！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,https://www.youtube.com/watch?v=xv2i76qLRTI,matchup:1,マウンテン・ヒーローズNo.29対戦カード,マウンテン・ヒーローズNo.29対戦カード ☆ライト級ワンマッチ 🟥ローリングジュニア 27歳 186cm チームハーツ 【0勝2敗】 🆚 🟦かわかみ 32歳 178cm 日本柔術協会 【0勝1敗】 #アラカク #ARAKAKU #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0339,youtube_gapmkahkaca,フルファイト！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,youtube_description:youtube_gapmkahkaca,youtube_description,youtube_gapmkahkaca,フルファイト！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,https://www.youtube.com/watch?v=gaPMKaHkaCA,event:1,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31 ☆ライト級ワンマッチ 🟥かわかみ 32歳 178cm 日本柔術協会 【0勝2敗】 🆚 🟦ヨルセン・バクダリア 27歳170cm ユーリンジム 【0勝2敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0340,youtube_k73xvvbyvdq,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,youtube_description:youtube_k73xvvbyvdq,youtube_description,youtube_k73xvvbyvdq,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,https://www.youtube.com/watch?v=k73xVVbyVdQ,event:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 第１試合 🔥マウンテン・ヒーローズ🔥 ☆ライト級ワンマッチ 🟥キマイラ 24歳 170cm チームボイス 【3勝3敗】 🆚 🟦かわかみ 31歳 178cm 日本柔術協会 【メジャーデビュー戦】 元アルバトロスライト級王者 #アラカク #ARAKAKU #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0341,youtube_szu3dddzt7i,フルファイト！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,youtube_description:youtube_szu3dddzt7i,youtube_description,youtube_szu3dddzt7i,フルファイト！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,https://www.youtube.com/watch?v=SzU3dDDZt7I,event:1,ターゲットNo.95,ターゲットNo.95 ☆ミドル級ワンマッチ 🟥かべい 28歳 188cm チームジャパン 【9勝4敗】 🆚 🟦シガー・ユーナイム 30歳 190cm ワンデイジム 【3勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #shorts #mma,high,YouTube description source document is available for this video.
video-source-0342,youtube_cfrmhlwri38,フルファイト！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,youtube_description:youtube_cfrmhlwri38,youtube_description,youtube_cfrmhlwri38,フルファイト！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,https://www.youtube.com/watch?v=CfRMhLwrI38,event:2 | result:1 | youtube_url:1,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | ターゲットNo.100 | ☆ターゲットミドル級タイトルマッチ | MAXバウトヘビー級王者,【告知】 2025年07月26日(土) アラカク説明なし試合だけのライブNo.3 ご予約🎫⬇️ tiget.net/events/408059 ☆アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ターゲットNo.100 ☆ターゲットミドル級タイトル...,high,YouTube description source document is available for this video.
