bout_id,event_id,promotion_id,bout_order,division,weight_class_id,bout_type,fighter_a_id,fighter_a,fighter_a_corner,fighter_b_id,fighter_b,fighter_b_corner,winner_id,winner,loser_id,loser,round,time,method_raw,method_normalized,technique,decision_score,is_title_bout,title_id,title_result,title_note,source_article_id,notes,result_status,inferred_from_video_id,inferred_from_video_title,inferred_confidence
mh-30-dvqutefmjs,mh-30,mh,1,ライト級,lightweight,one_match,fighter_a5b1c7ad26,キマイラ,,fighter_82d519db98,イスカン・アステ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_dvqutefmjs,フルファイト！キマイラvsイスカン・アステ マウンテン・ヒーローズNo.30 ライト級ワンマッチ,high
mh-27-o5bpc2m2id8,mh-27,mh,1,ミドル級,middleweight,one_match,fighter_452ac4db9c,オーシューデーモン,,rancher_sugaya,らんちゃーすがや,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_o5bpc2m2id8,フルファイト！オーシューデーモンvsらんちゃーすがや マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,high
target-95-dscftjpgwme,target-95,target,4,ライト級,lightweight,one_match,fighter_ca8f747620,エメラルド・バンキー,,rokkou,ろっこう,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_dscftjpgwme,フルファイト！エメラルド・バンキーvsろっこう ターゲットNo.95 ライト級ワンマッチ,high
target-99-pkhb34uskzs,target-99,target,3,ライト級,lightweight,one_match,fighter_ca8f747620,エメラルド・バンキー,,tsuoshi,つおし,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_pkhb34uskzs,フルファイト！エメラルド・バンキーvsつおし ターゲットNo.99 ライト級ワンマッチ,high
target-97-ijoc_e8tcys,target-97,target,4,ライト級,lightweight,one_match,fighter_020b361a38,イベルト・キューミ,,frahm_gran,フラーム・グラン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_ijoc_e8tcys,フルファイト！イベルト・キューミvsフラーム・グラン ターゲットNo.97 ライト級ワンマッチ,high
mh-32-xt6yezyi6ps,mh-32,mh,4,ライト級,lightweight,one_match,fighter_82d519db98,イスカン・アステ,,fighter_4315a5de6a,ヨルセン・バクダリア,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_xt6yezyi6ps,フルファイト！イスカン・アステvsヨルセン・バクダリア マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-29-duxbnuo7fzm,mh-29,mh,4,ライト級,lightweight,one_match,fighter_82d519db98,イスカン・アステ,,fighter_7c5cf999ac,ビクトル・ナッカー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_duxbnuo7fzm,フルファイト！イスカン・アステvsビクトル・ナッカー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-34-o4qbvrk6qle,mh-34,mh,1,ライト級,lightweight,one_match,fighter_82d519db98,イスカン・アステ,,fighter_eddb8db316,ジョン・バレー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_o4qbvrk6qle,フルファイト！イスカン・アステvsジョン・バレー マウンテン・ヒーローズNo.34 ライト級ワンマッチ,high
target-89-fwvxk4micnm,target-89,target,2,ミドル級,middleweight,one_match,aribel_aribera,アリベル・アリベラ,,kabei,かべい,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_fwvxk4micnm,フルファイト！アリベル・アリベラvsかべい　ターゲットNo.89 ミドル級ワンマッチ,high
target-92-granro4uj_4,target-92,target,2,ミドル級,middleweight,one_match,aribel_aribera,アリベル・アリベラ,,otosawa,おとさわ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_granro4uj_4,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.92 ミドル級ワンマッチ（煽り有り）,high
target-87-usushxozov0,target-87,target,5,ミドル級,middleweight,one_match,aribel_aribera,アリベル・アリベラ,,otosawa,おとさわ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_usushxozov0,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.87 ミドル級ワンマッチ,high
emperor-110-dfo_4pwonie,emperor-110,emperor,2,ミドル級,middleweight,one_match,fighter_e590e4eb0f,アトゥリうえはら,,sakaeda,さかえだ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_dfo_4pwonie,フルファイト！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,high
mh-32-voviksvmlrk,mh-32,mh,3,ライト級,lightweight,one_match,ice_tron,アイス・トロン,,lander_devil,ランダーデビル,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_voviksvmlrk,フルファイト！アイス・トロンvsランダーデビル　マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-28-ylkt9wt9zwk,mh-28,mh,2,ライト級,lightweight,one_match,ice_tron,アイス・トロン,,fighter_5a3a5740e6,ストライン・カーン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_ylkt9wt9zwk,フルファイト！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,high
target-87-umme48uzwwk,target-87,target,4,ライト級,lightweight,title_match,waku,わく,,frahm_gran,フラーム・グラン,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_umme48uzwwk,フルファイト！わくvsフラーム・グラン ターゲットNo.87 ライト級タイトルマッチ,high
target-99-fojc5uhptkc,target-99,target,2,ライト級,lightweight,one_match,waku,わく,,fighter_c6720136f7,バイソンデビル,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_fojc5uhptkc,フルファイト！わくvsバイソンデビル ターゲットNo.99 ライト級ワンマッチ,high
target-97-hkiilcnumae,target-97,target,3,ライト級,lightweight,one_match,waku,わく,,fighter_15a01339a6,アミュー・エンド・ビラー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_hkiilcnumae,フルファイト！わくvsアミュー・エンド・ビラー ターゲットNo.97 ライト級ワンマッチ,high
target-100-trhpbjg3e9i,target-100,target,5,ライト級,lightweight,title_match,waku,わく,,tsukurihara,つくりはら,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_trhpbjg3e9i,フルファイト！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,high
target-93-xchkwjueaku,target-93,target,4,ライト級,lightweight,title_match,waku,わく,,kitamura,きたむら,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_xchkwjueaku,フルファイト！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,high
target-92-mns910ezhl0,target-92,target,1,ライト級,lightweight,one_match,rokkou,ろっこう,,fighter_3a174b0d17,スペイラ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_mns910ezhl0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,high
mh-35-qx9qzizzru8,mh-35,mh,1,ミドル級,middleweight,one_match,rancher_sugaya,らんちゃーすがや,,fighter_ffbd00f5ab,あかそ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_qx9qzizzru8,フルファイト！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,high
emperor-115-cx_ge_lrruq,emperor-115,emperor,2,ライト級,lightweight,one_match,fighter_4d6356d021,ゆめろう,,fighter_0f529b069a,クレイエル・アビソカ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_cx_ge_lrruq,フルファイト！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,high
emperor-114-jvdwhu96dwe,emperor-114,emperor,1,ライト級,lightweight,one_match,fighter_4d6356d021,ゆめろう,,sakurai,さくらい,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_jvdwhu96dwe,フルファイト！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,high
target-95-asrr1witayq,target-95,target,3,ライト級,lightweight,one_match,tsukurihara,つくりはら,,kyonai,きょうない,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_asrr1witayq,フルファイト！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,high
target-94-prnriq9ymo8,target-94,target,5,ライト級,lightweight,one_match,tsuoshi,つおし,,tsukurihara,つくりはら,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_prnriq9ymo8,フルファイト！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,high
target-97-a0e5s_8l7bk,target-97,target,2,ライト級,lightweight,one_match,daina,だいな,,fighter_ca8f747620,エメラルド・バンキー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_a0e5s_8l7bk,フルファイト！だいなvsエメラルド・バンキー ターゲットNo.97 ライト級ワンマッチ,high
target-89-guswydfnwly,target-89,target,1,ライト級,lightweight,one_match,daina,だいな,,fighter_020b361a38,イベルト・キューミ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_guswydfnwly,フルファイト！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,high
target-96-rpyhrtbmqqg,target-96,target,2,ライト級,lightweight,one_match,daina,だいな,,tsuoshi,つおし,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_rpyhrtbmqqg,フルファイト！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,high
target-88-rbzqpxsucyo,target-88,target,1,ライト級,lightweight,one_match,daina,だいな,,kabuto,かぶと,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_rbzqpxsucyo,フルファイト！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,high
mh-32-cbwe6lcqxea,mh-32,mh,2,ライト級,lightweight,one_match,sangoku,さんごく,,fighter_675633087d,レオナルド・フォードバック,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_cbwe6lcqxea,フルファイト！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-36-i3q_xcgnqu0,mh-36,mh,1,ライト級,lightweight,one_match,sangoku,さんごく,,fighter_a5b1c7ad26,キマイラ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_i3q_xcgnqu0,フルファイト！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,high
mh-29-3y5_aacio9u,mh-29,mh,3,ライト級,lightweight,one_match,sangoku,さんごく,,kuwashio,くわしお,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_3y5_aacio9u,フルファイト！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
emperor-115-1xiijizqf6k,emperor-115,emperor,1,ライト級,lightweight,one_match,sakurai,さくらい,,fighter_30b7a4a468,ステシエン・チェット,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_1xiijizqf6k,フルファイト！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,high
emperor-116-gfmu865mz7a,emperor-116,emperor,1,ミドル級,middleweight,one_match,sakaeda,さかえだ,,fighter_5d7998006d,ダイス・ヴォルケード,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_gfmu865mz7a,フルファイト！さかえだvsダイス・ヴォルケード エンペラーNo.116 ミドル級ワンマッチ,high
emperor-118-puek0yf2jrm,emperor-118,emperor,2,ミドル級,middleweight,one_match,sakaeda,さかえだ,,fighter_468bc73db5,ガネルソン・シャル・ワー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_puek0yf2jrm,フルファイト！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,high
mh-31-qfluks4xe_a,mh-31,mh,2,ライト級,lightweight,one_match,kuwashio,くわしお,,fighter_7c5cf999ac,ビクトル・ナッカー,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_qfluks4xe_a,フルファイト！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-32-vtcukxw1mhq,mh-32,mh,1,ライト級,lightweight,one_match,kuwashio,くわしお,,fighter_c6b52ed0b2,バン・ベルソーザ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_vtcukxw1mhq,フルファイト！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
target-94-b4zgeurnq5m,target-94,target,4,ミドル級,middleweight,one_match,kintoki,きんとき,,fighter_a850bd04f1,サム・ラッシュ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_b4zgeurnq5m,フルファイト！きんときvsサム・ラッシュ ターゲットNo.94 ミドル級ワンマッチ,high
target-90-axwmuo68z5s,target-90,target,2,ミドル級,middleweight,one_match,kintoki,きんとき,,otosawa,おとさわ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_axwmuo68z5s,フルファイト！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,high
target-99-zlcjdyc17x4,target-99,target,1,ライト級,lightweight,one_match,kyonai,きょうない,,fighter_0de6ecf382,レーサー・ガルシア,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_zlcjdyc17x4,フルファイト！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,high
target-94-uac5dnojzno,target-94,target,3,ライト級,lightweight,one_match,kyonai,きょうない,,rokkou,ろっこう,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_uac5dnojzno,フルファイト！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,high
target-93-zeunufd2xjc,target-93,target,3,ライト級,lightweight,one_match,kyonai,きょうない,,tsuoshi,つおし,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_zeunufd2xjc,フルファイト！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,high
target-97-dcfiqm3hguy,target-97,target,1,ライト級,lightweight,one_match,kyonai,きょうない,,katsuragi,かつらぎ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_dcfiqm3hguy,フルファイト！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,high
target-91-d5p6vt8yd6e,target-91,target,1,ライト級,lightweight,one_match,kitamura,きたむら,,fighter_cdb8d47163,ワインセル,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_d5p6vt8yd6e,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,high
target-87-mnuuhlkn1lm,target-87,target,3,ライト級,lightweight,title_match,kitamura,きたむら,,frahm_gran,フラーム・グラン,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_mnuuhlkn1lm,フルファイト！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,high
target-100-lezep1guura,target-100,target,4,ライト級,lightweight,one_match,kitamura,きたむら,,tsuoshi,つおし,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_lezep1guura,フルファイト！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,high
target-94-k74fho1c9oa,target-94,target,2,ライト級,lightweight,one_match,kitamura,きたむら,,daina,だいな,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_k74fho1c9oa,フルファイト！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,high
mh-29-xv2i76qlrti,mh-29,mh,2,ライト級,lightweight,one_match,kawakami,かわかみ,,rolling_jr,ローリングジュニア,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_xv2i76qlrti,フルファイト！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-31-gapmkahkaca,mh-31,mh,1,ライト級,lightweight,one_match,kawakami,かわかみ,,fighter_4315a5de6a,ヨルセン・バクダリア,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_gapmkahkaca,フルファイト！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-28-k73xvvbyvdq,mh-28,mh,1,ライト級,lightweight,one_match,kawakami,かわかみ,,fighter_a5b1c7ad26,キマイラ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_k73xvvbyvdq,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,high
target-95-szu3dddzt7i,target-95,target,2,ミドル級,middleweight,one_match,kabei,かべい,,fighter_31e0efe5d2,シガー・ユーナイム,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_szu3dddzt7i,フルファイト！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,high
target-100-cfrmhlwri38,target-100,target,3,ミドル級,middleweight,title_match,kabei,かべい,,gitamin_aaron,ギタミン・アーロン,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_cfrmhlwri38,フルファイト！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,high
target-93-pdnwpfzix_s,target-93,target,2,ミドル級,middleweight,one_match,kabei,かべい,,kazeno,かぜの,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_pdnwpfzix_s,フルファイト！かべいvsかぜの ターゲットNo.93 ミドル級ワンマッチ,high
target-93-ylxlp33n0ga,target-93,target,1,ライト級,lightweight,one_match,kabuto,かぶと,,tsukurihara,つくりはら,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_ylxlp33n0ga,フルファイト！かぶとvsつくりはら ターゲットNo.93 ライト級ワンマッチ,high
target-94-jo26n2x7374,target-94,target,1,ライト級,lightweight,one_match,katsuragi,かつらぎ,,fighter_0de6ecf382,レーサー・ガルシア,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_jo26n2x7374,フルファイト！かつらぎvsレーサー・ガルシア ターゲットNo.94 ライト級ワンマッチ,high
target-95-bvdghnzn_b0,target-95,target,1,ミドル級,middleweight,one_match,otosawa,おとさわ,,fighter_e9d2feca82,ミハエル・ボタルニカ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_bvdghnzn_b0,フルファイト！おとさわvsミハエル・ボタルニカ ターゲットNo.95 ミドル級ワンマッチ,high
target-98-eecspfndgri,target-98,target,2,ミドル級,middleweight,one_match,otosawa,おとさわ,,zamon,ザモン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_eecspfndgri,フルファイト！おとさわvsザモン ターゲットNo.98 ミドル級ワンマッチ,high
target-87-5zbvriy_62w,target-87,target,2,ミドル級,middleweight,title_match,otosawa,おとさわ,,kabei,かべい,,,,,,,,,,,,true,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_5zbvriy_62w,フルファイト！おとさわvsかべい ターゲットNo.87 ターゲットミドル級王座決定戦,high
elite-spirits-middleweight-gp-1gjvqnjwjo4,elite-spirits-middleweight-gp,elite_spirits,7,ミドル級,middleweight,tournament_bout,fighter_3c507e2d6d,エス・ガリオン,,fighter_41a3b1ba33,ジャニマード・トスパチ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_1gjvqnjwjo4,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Ｂブロック　エス・ガリオンvsジャニマード・トスパチ,high
elite-spirits-middleweight-gp-mtwfjz88t8q,elite-spirits-middleweight-gp,elite_spirits,6,ミドル級,middleweight,tournament_bout,aurora_devil,オーロラデビル,,python_hayashi,ぱいそんはやし,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_mtwfjz88t8q,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Aブロック　オーロラデビルvsぱいそんはやし,high
elite-spirits-middleweight-gp-youvqzjbhty,elite-spirits-middleweight-gp,elite_spirits,5,ミドル級,middleweight,tournament_bout,fighter_c98552cdc9,Ｂ オーロラデビル,,fighter_3c507e2d6d,エス・ガリオン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_youvqzjbhty,フルファイト！【煽り付き】エリートスピリッツミドル級GP決勝Ｂ　オーロラデビルvsエス・ガリオン,high
elite-spirits-middleweight-gp-0f7ci7mo380,elite-spirits-middleweight-gp,elite_spirits,4,ミドル級,middleweight,tournament_bout,fighter_41a3b1ba33,ジャニマード・トスパチ,,kodama,こだま,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_0f7ci7mo380,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ジャニマード・トスパチvsこだま,high
elite-spirits-middleweight-gp-ivzr3cr_yka,elite-spirits-middleweight-gp,elite_spirits,3,ミドル級,middleweight,tournament_bout,python_hayashi,ぱいそんはやし,,fighter_d3f7158d8a,アンディ・ザメス,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_ivzr3cr_yka,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぱいそんはやしvsアンディ・ザメス,high
elite-spirits-middleweight-gp-n20_g5cynje,elite-spirits-middleweight-gp,elite_spirits,2,ミドル級,middleweight,tournament_bout,ginnosuke,ぎんのすけ,,aurora_devil,オーロラデビル,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_n20_g5cynje,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぎんのすけvsオーロラデビル,high
elite-spirits-middleweight-gp-tg_jild1vk0,elite-spirits-middleweight-gp,elite_spirits,1,ミドル級,middleweight,tournament_bout,kazeno,かぜの,,fighter_3c507e2d6d,エス・ガリオン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_tg_jild1vk0,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　かぜのvsエス・ガリオン,high
mh-37-e8wdonlgqdm,mh-37,mh,5,ライト級,lightweight,one_match,fighter_5fa6c40d05,ヤック・ティアット,,fighter_130ce1e900,キクチ・ピアノセン,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_e8wdonlgqdm,フルファイト！ヤック・タイアットvsきくちぴあのせん マウンテン・ヒーローズNo.37 ライト級ワンマッチ,high
mh-37-wb89rr2aolc,mh-37,mh,4,ミドル級,middleweight,video_catalog_bout,fighter_0f7f08df67,トゥワックデビル,,fighter_169d4ecfe8,ラドフ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_wb89rr2aolc,フルファイト！トワックデビルvsラドフ　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-ja9gvq_3_w0,mh-37,mh,3,ミドル級,middleweight,video_catalog_bout,rancher_sugaya,らんちゃーすがや,,fighter_392d495da8,ライン・デュオ,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_ja9gvq_3_w0,フルファイト！らんちゃーすがやvsライン・デュオ マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-4hk_8kwcxao,mh-37,mh,2,ミドル級,middleweight,video_catalog_bout,fighter_d9983ebeb3,クロノ・マリーケン,,fighter_5f53eea569,オーシューワイルド,,,,,,,,,,,,false,,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,unknown,youtube_4hk_8kwcxao,フルファイト！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
