display_id,webpage_url,fulltitle,uploader,upload_date,duration_string,view_count,like_count,description,archived_at
Prnriq9YMo8,https://www.youtube.com/watch?v=Prnriq9YMo8,Full Fight！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,アラカク通信,20240328,4:25,60,2,"ターゲットNo.94

☆ライト級ワンマッチ
🟥つおし
33歳170cmチームドタバタ
【1勝0敗】
🆚
🟦つくりはら
24歳 174cm バトン柔術
【1勝0敗】


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
PuEk0YF2JRM,https://www.youtube.com/watch?v=PuEk0YF2JRM,Full Fight！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,アラカク通信,20250804,4:42,146,3,"🟣エンペラーNo.118 対戦カード


☆ミドル級ワンマッチ
🟥さかえだ35歳 180cm 日本MMAチーム【20勝9敗】
🆚
🟦ガネルソン・シャル・ワー
27歳 186cm ソニックスポーツ【メジャーデビュー戦】
バイオショットミドル級王者


#アラカク
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
PvuJUVXd4a4,https://www.youtube.com/watch?v=PvuJUVXd4a4,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第二試合　ブルーワンvsアイス・トロン,アラカク通信,20211122,6:11,25,1,"Full Fight！第６回 MAXバウトライト級トーナメント２回戦第二試合
⬇️選手情報です⬇️

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル


①ブルーワン ②［最恐ビッグウェーブ］
③25歳 ④178cm ⑤ブルーワンジム
⑥【12勝4敗】⑦エンペラー ⑧3回目
⑨元エンペラーライト級王者
🆚
①アイス・トロン  ②［ミスターエンペラー］
③44歳 ④173cm ⑤パーフェクトジム
⑥【43勝12敗】⑦エンペラー ⑧6回目
⑨元エンペラーライト級王者、第1回3回MAXバウトライト級トーナメント優勝、第2回4回MAXバウトライト級トーナメント準優勝



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#架空
#白グローブ",2026-05-28T20:11:42
Q950wPcZuME,https://www.youtube.com/watch?v=Q950wPcZuME,まによんpresents アラカクライブNo.13【第７回MAXバウトライト級GP抽選会】,アラカク通信,20240805,2:03:32,1603,37,"2024年7月27日（土）新宿で行われたアラカクライブの映像です！！
配信用ではないため聞き取りにくかったり見ずらかったりします！！
雰囲気だけでもどうぞ🤲

ほぼノーカットです。
来れなかった方は是非❗️


#アラカク 
#あらかく
 #格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
QEcKNlomyoY,https://www.youtube.com/watch?v=QEcKNlomyoY,アラカク試合配信23　アラカクを世に放て,アラカク通信,20260410,1:49:05,293,11,"アラカクの質問などこちらへ⬇️
arakakutsushin@gmail.com

件名にアラカクネーム（ラジオネーム的なの）を記入してください。無しでもいいですが！！
＊ネタのない時になるのでいつ読まれかわかりません。

今年は挑戦の年🔥
キャパ500でアラカクライブに挑戦します❗️
よろしくお願いします‼️

【告知】
『超アラカク』
【日程】2026年4月22日（水）
【会場】中野ZERO小ホール
【開場】19時00分
【開演】19時30分
【料金】前売り予約3000円／当日3500円

【アラカク知らないゲスト】
トム・ブラウン　布川
ヤーレンズ　楢原

【アラカク知ってるゲスト】
モグライダー　芝
ヤーレンズ　出井
や団　本間キッド
ファイヤーサンダー　崎山
青色１号　カミムラ
三福エンターテイメント
🎫⬇️
https://tiget.net/events/471516


［ターゲットNo.103対戦カード］

☆ライト級タイトルマッチ
🟥わく（王者）
28歳177cm日本MMAチーム
【11勝3敗】
現ターゲットライト級王者
🆚
🟦つくりはら（挑戦者）
26歳  174cm  バトン柔術
【7勝2敗】


☆ミドル級ワンマッチ
🟥おとさわ
35歳183cmゴッサブジャパン
【23勝16敗】
🆚
🟦オーロラデビル
24歳 188cm デビル軍
【2勝0敗】


☆ミドル級ワンマッチ
🟥きんとき36歳 190cm ターゲットプロジェクト【8勝10敗】
🆚
🟦ザモン
28歳 181cm  エキサイトクラス
【2勝2敗】


☆ミドル級ワンマッチ
🟥かべい30歳 188cm チームジャパン　
【13勝5敗】 
🆚
🟦フランク・ダクタ
31歳 191cm ビートダウン
【メジャーデビュー戦】


☆ミドル級ワンマッチ
🟥アリベル・アリベラ
29歳 178cm チームハンマー
【1勝2敗】
🆚
🟦わしかが
21歳  190cm  はっとり道場
【1勝0敗】


【アラカク知らない人へ】
アラカクなに？って方へ！おすすめです！

①バキ童チャンネル
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

② ニューヨークOfficial Channel
https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v

③アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl

#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
R8KxHrJjWgI,https://www.youtube.com/watch?v=R8KxHrJjWgI,ターゲットNo.92の見どころ！！【概要欄を絶対見て】,アラカク通信,20230509,14:12,140,14,"ターゲットNo.92をこのチャンネルで生配信します。
5月13日（土）19時ごろに配信スタート予定！！

🔥ターゲットNo.92対戦カード🔥

☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】


☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター 
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】


☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】


☆ミドル級ワンマッチ
🟥おとさわ
32歳 183cm ゴッサブジャパン
【19勝14敗】
🆚
🟦 アリベル・アリベラ
26歳 178cm チームハンマー
【1勝1敗】


☆ミドル級ワンマッチ
🟥ビル・ジャガー
40歳 184cm ジャガーグランド
【13勝12敗】
🆚
🟦シガー・ユーナイム
29歳 190cm ワンデイジム
【2勝1敗】


☆2023年3月25日のアラカクライブ⬇️
https://youtu.be/_E5o8_BBFbQ

☆アラカクの説明（短く）
https://youtu.be/U6b6DrSe9d0

☆アラカク説明（ガッツリサイズ）
https://youtu.be/molvOpEROH4


#アラカク 
#ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
RDxzmCP2uLI,https://www.youtube.com/watch?v=RDxzmCP2uLI,【祝ハイパーペロちゃん！！】9月25日（木）に試合観戦配信18【ターゲットNo.101見どころ動画】,アラカク通信,20250915,19:03,161,11,"アラカクNEWSとターゲットNo.101の見どころ動画！

【ターゲットNo.101対戦カード】

☆ターゲットミドル級タイトルマッチ
🟥ギタミン・アーロン
37歳 185cm VKデリンジャー
【13勝4敗】
MAXバウトヘビー級王者
現ターゲットミドル級王者
🆚
🟦おとさわ
35歳183cmゴッサブジャパン
【23勝15敗】


☆ミドル級ワンマッチ
🟥かべい30歳 188cm チームジャパン　
【12勝5敗】
🆚
🟦ラミーロ・コート
24歳 186cm チームフラッシュ
【メジャーデビュー戦】


☆ミドル級ワンマッチ
🟥ザモン
28歳 181cm  エキサイトクラス
【1勝1敗】
🆚
🟦オーロラデビル
24歳 188cm デビル軍
【メジャーデビュー戦】


☆ライト級
🟥かぶと
37歳 163cm ターゲットPJ
【11勝12敗】
🆚
🟦イベルト・キューミ32歳 180cm チームカーリン【2勝4敗】



【アラカク知らない人へ】

①アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️


②アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl


#アラカク
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
R_scebSYOxg,https://www.youtube.com/watch?v=R_scebSYOxg,Full Fight！ステシエン・チェットvsワンシー・オーフェル エンペラーNo.116 ライト級ワンマッチ,アラカク通信,20240528,7:37,13,,"エンペラーNo.116

☆ライト級ワンマッチ
🟥ステシエン・チェット
23歳 175cm カイザーアスリート
【3勝0敗】
🆚
🟦ワンシー・オーフェル
29歳 168cm ストリートBOX
【メジャーデビュー戦】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#MMA",2026-05-28T20:11:42
Rp8BaYj7S6k,https://www.youtube.com/watch?v=Rp8BaYj7S6k,感謝と告知！！！,アラカク通信,20230401,7:44,165,13,"【プレゼン工場】2023年4月9日（日）のライブ！！
ご予約はTIGETで⬇️
https://tiget.net/events/236687


3月25日のアラカクライブありがとうございました！！
アラカクファミリー次男のトッキブツ太田と2人でしゃべってます。
次回のアラカクライブは7月ごろに開催する予定です🥊
（MAXバウトは来年7月予定です）


トンツカタン森本くんのおこたしゃべり⬇️
https://www.youtube.com/live/J4aGT_FonzM?feature=share


#アラカク 
#ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
RpyHRtbmqqg,https://www.youtube.com/watch?v=RpyHRtbmqqg,Full Fight！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,アラカク通信,20240601,5:10,76,6,"ターゲットNo.96

☆ライト級ワンマッチ
🟥だいな
23歳 177cm ターゲットPJ
【2勝2敗】
🆚
🟦つおし
33歳170cmチームドタバタ
【1勝1敗】


#アラカク
 #あらかく
#格闘技
#架空
 #クロコップ
#MMA",2026-05-28T20:11:42
SIibZV70FWw,https://www.youtube.com/watch?v=SIibZV70FWw,かべいvsさかえだ【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,アラカク通信,20250308,6:41,824,39,"MAXバウトスペシャルワンマッチ大会

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル


☆ミドル級ワンマッチ
🟥①かべい
②覇王③29歳 ④188cm ⑤チームジャパン　
⑥【11勝4敗】⑦ターゲット
⑧元ジャパンファイトミドル級王者
現ターゲットミドル級王者
🆚
🟦①さかえだ
②日本ミドル級ストライキングのエース③34歳 ④180cm ⑤日本MMAチーム⑥【20勝8敗】⑦エンペラー
⑧無し


#アラカク
#あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
SaeRIC9vHMI,https://www.youtube.com/watch?v=SaeRIC9vHMI,アラカクラジオ【粗塩】Vol.２　アラカクライブの告知とメジャー合同大会の話,アラカク通信,20221108,11:00,315,13,"【TIGET】
https://tiget.net/events/212652


【告知‼️】
まによんpresentsアラカクライブ
『第5回MAXバウトミドル級トーナメント2nd 抽選会』
【会場】新宿ブリーカー
【日時】12月7日㈬
【開場】18時30分
【開演】19時00分
【料金】1500円
【出演】アラカクファミリー

【TIGET】
https://tiget.net/events/212652

皆さんお待ちかね！第5回MAXバウトミドル級トーナメント2nd 抽選会！！",2026-05-28T20:11:42
StTXjk1ugrg,https://www.youtube.com/watch?v=StTXjk1ugrg,Full Fight！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,アラカク通信,20230515,5:20,142,4,"🔥ターゲットNo.92🔥

☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】


#アラカク 
#ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
SzU3dDDZt7I,https://www.youtube.com/watch?v=SzU3dDDZt7I,Full Fight！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,アラカク通信,20240512,5:36,59,1,"ターゲットNo.95


☆ミドル級ワンマッチ
🟥かべい
28歳 188cm チームジャパン　
【9勝4敗】
🆚
🟦シガー・ユーナイム
30歳 190cm ワンデイジム
【3勝1敗】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#shorts
#mma",2026-05-28T20:11:42
SzeKaOAiEb8,https://www.youtube.com/watch?v=SzeKaOAiEb8,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　ダイス・ヴォルケードvsミサ・ウィル・ジョー,アラカク通信,20230107,20:21,105,8,"⚠️選手の年齢を間違えてました。
ダイス・ヴォルケード→32歳
ミサ・ウィル・ジョー→36歳


第５回MAXバウトミドル級トーナメント二回戦

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手


☆Ａブロック第二試合
①ミサ・ウィル・ジョー
②ラスボス
③年齢36歳④身長185cm⑤所属ミサイル・ジョー
⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
⑨元キングプロレスヘビー級王者
　現エンペラーミドル級王者
　第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
①ダイス・ヴォルケード
②最強転校生
③ 32歳 ④190cm ⑤ＫＢMトップチーム
⑥【4勝1敗】⑦エンペラー⑧1回目
⑨元WKミドル級王者
　WKミドル級トーナメント優勝
　第一回Stand up無差別級トーナメント準優勝
⑩テール・ジャンク


#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",2026-05-28T20:11:42
